#Province id 0 is ignored; hard coded.;;;;;;;;;;;;;;;;;;;;;;
3168;51;162;218;prov3168;x;;;;;;;;;;;;;;;;;;
3169;50;162;58;prov3169;x;;;;;;;;;;;;;;;;;;
3170;10;162;10;prov3170;x;;;;;;;;;;;;;;;;;;
3171;7;162;90;prov3171;x;;;;;;;;;;;;;;;;;;
3172;136;159;74;prov3172;x;;;;;;;;;;;;;;;;;;
3173;126;159;154;prov3173;x;;;;;;;;;;;;;;;;;;
3174;42;159;138;prov3174;x;;;;;;;;;;;;;;;;;;
3175;9;159;90;prov3175;x;;;;;;;;;;;;;;;;;;
3176;168;156;202;prov3176;x;;;;;;;;;;;;;;;;;;
3177;128;156;154;prov3177;x;;;;;;;;;;;;;;;;;;
3178;85;156;186;prov3178;x;;;;;;;;;;;;;;;;;;
3179;84;156;26;prov3179;x;;;;;;;;;;;;;;;;;;
3180;44;156;138;prov3180;x;;;;;;;;;;;;;;;;;;
3181;1;156;170;prov3181;x;;;;;;;;;;;;;;;;;;
3182;170;153;202;prov3182;x;;;;;;;;;;;;;;;;;;
3183;169;153;42;prov3183;x;;;;;;;;;;;;;;;;;;
3184;130;153;154;prov3184;x;;;;;;;;;;;;;;;;;;
3185;126;153;74;prov3185;x;;;;;;;;;;;;;;;;;;
3186;87;153;186;prov3186;x;;;;;;;;;;;;;;;;;;
3187;86;153;26;prov3187;x;;;;;;;;;;;;;;;;;;
3188;47;153;138;prov3188;x;;;;;;;;;;;;;;;;;;
3189;44;153;218;prov3189;x;;;;;;;;;;;;;;;;;;
3190;43;153;58;prov3190;x;;;;;;;;;;;;;;;;;;
3191;3;153;170;prov3191;x;;;;;;;;;;;;;;;;;;
3192;132;150;154;prov3192;x;;;;;;;;;;;;;;;;;;
3193;89;150;186;prov3193;x;;;;;;;;;;;;;;;;;;
3194;88;150;26;prov3194;x;;;;;;;;;;;;;;;;;;
3195;49;150;138;prov3195;x;;;;;;;;;;;;;;;;;;
3196;46;150;218;prov3196;x;;;;;;;;;;;;;;;;;;
3197;6;150;170;prov3197;x;;;;;;;;;;;;;;;;;;
3198;5;150;10;prov3198;x;;;;;;;;;;;;;;;;;;
3199;2;150;90;prov3199;x;;;;;;;;;;;;;;;;;;
3200;175;147;202;prov3200;x;;;;;;;;;;;;;;;;;;
3201;174;147;42;prov3201;x;;;;;;;;;;;;;;;;;;
3202;134;147;154;prov3202;x;;;;;;;;;;;;;;;;;;
3203;130;147;74;prov3203;x;;;;;;;;;;;;;;;;;;
3204;91;147;186;prov3204;x;;;;;;;;;;;;;;;;;;
3205;90;147;26;prov3205;x;;;;;;;;;;;;;;;;;;
3206;51;147;138;prov3206;x;;;;;;;;;;;;;;;;;;
3207;48;147;218;prov3207;x;;;;;;;;;;;;;;;;;;
3208;47;147;58;prov3208;x;;;;;;;;;;;;;;;;;;
3209;8;147;170;prov3209;x;;;;;;;;;;;;;;;;;;
3210;7;147;10;prov3210;x;;;;;;;;;;;;;;;;;;
3211;4;147;90;prov3211;x;;;;;;;;;;;;;;;;;;
3212;177;144;202;prov3212;x;;;;;;;;;;;;;;;;;;
3213;176;144;42;prov3213;x;;;;;;;;;;;;;;;;;;
3214;133;144;74;prov3214;x;;;;;;;;;;;;;;;;;;
3215;93;144;186;prov3215;x;;;;;;;;;;;;;;;;;;
3216;92;144;26;prov3216;x;;;;;;;;;;;;;;;;;;
3217;55;144;90;prov3217;x;;;;;;;;;;;;;;;;;;
3218;50;144;218;prov3218;x;;;;;;;;;;;;;;;;;;
3219;49;144;58;prov3219;x;;;;;;;;;;;;;;;;;;
3220;10;144;170;prov3220;x;;;;;;;;;;;;;;;;;;
3221;9;144;10;prov3221;x;;;;;;;;;;;;;;;;;;
3222;6;144;90;prov3222;x;;;;;;;;;;;;;;;;;;
3223;178;141;42;prov3223;x;;;;;;;;;;;;;;;;;;
3224;135;141;74;prov3224;x;;;;;;;;;;;;;;;;;;
3225;51;141;58;prov3225;x;;;;;;;;;;;;;;;;;;
3226;8;141;90;prov3226;x;;;;;;;;;;;;;;;;;;
3227;127;138;154;prov3227;x;;;;;;;;;;;;;;;;;;
3228;84;138;186;prov3228;x;;;;;;;;;;;;;;;;;;
3229;43;138;138;prov3229;x;;;;;;;;;;;;;;;;;;
3230;0;138;170;prov3230;x;;;;;;;;;;;;;;;;;;
3231;219;136;90;prov3231;x;;;;;;;;;;;;;;;;;;
3232;169;135;202;prov3232;x;;;;;;;;;;;;;;;;;;
3233;168;135;42;prov3233;x;;;;;;;;;;;;;;;;;;
3234;129;135;154;prov3234;x;;;;;;;;;;;;;;;;;;
3235;86;135;186;prov3235;x;;;;;;;;;;;;;;;;;;
3236;85;135;26;prov3236;x;;;;;;;;;;;;;;;;;;
3237;46;135;138;prov3237;x;;;;;;;;;;;;;;;;;;
3238;43;135;218;prov3238;x;;;;;;;;;;;;;;;;;;
3239;42;135;58;prov3239;x;;;;;;;;;;;;;;;;;;
3240;1;135;10;prov3240;x;;;;;;;;;;;;;;;;;;
3241;171;132;202;prov3241;x;;;;;;;;;;;;;;;;;;
3242;170;132;42;prov3242;x;;;;;;;;;;;;;;;;;;
3243;131;132;154;prov3243;x;;;;;;;;;;;;;;;;;;
3244;127;132;74;prov3244;x;;;;;;;;;;;;;;;;;;
3245;88;132;186;prov3245;x;;;;;;;;;;;;;;;;;;
3246;87;132;26;prov3246;x;;;;;;;;;;;;;;;;;;
3247;48;132;138;prov3247;x;;;;;;;;;;;;;;;;;;
3248;45;132;218;prov3248;x;;;;;;;;;;;;;;;;;;
3249;44;132;58;prov3249;x;;;;;;;;;;;;;;;;;;
3250;5;132;170;prov3250;x;;;;;;;;;;;;;;;;;;
3251;4;132;10;prov3251;x;;;;;;;;;;;;;;;;;;
3252;1;132;90;prov3252;x;;;;;;;;;;;;;;;;;;
3253;174;129;202;prov3253;x;;;;;;;;;;;;;;;;;;
3254;173;129;42;prov3254;x;;;;;;;;;;;;;;;;;;
3255;133;129;154;prov3255;x;;;;;;;;;;;;;;;;;;
3256;90;129;186;prov3256;x;;;;;;;;;;;;;;;;;;
3257;89;129;26;prov3257;x;;;;;;;;;;;;;;;;;;
3258;50;129;138;prov3258;x;;;;;;;;;;;;;;;;;;
3259;47;129;218;prov3259;x;;;;;;;;;;;;;;;;;;
3260;46;129;58;prov3260;x;;;;;;;;;;;;;;;;;;
3261;6;129;10;prov3261;x;;;;;;;;;;;;;;;;;;
3262;3;129;90;prov3262;x;;;;;;;;;;;;;;;;;;
3263;176;126;202;prov3263;x;;;;;;;;;;;;;;;;;;
3264;175;126;42;prov3264;x;;;;;;;;;;;;;;;;;;
3265;136;126;154;prov3265;x;;;;;;;;;;;;;;;;;;
3266;132;126;74;prov3266;x;;;;;;;;;;;;;;;;;;
3267;92;126;186;prov3267;x;;;;;;;;;;;;;;;;;;
3268;91;126;26;prov3268;x;;;;;;;;;;;;;;;;;;
3269;49;126;218;prov3269;x;;;;;;;;;;;;;;;;;;
3270;48;126;58;prov3270;x;;;;;;;;;;;;;;;;;;
3271;9;126;170;prov3271;x;;;;;;;;;;;;;;;;;;
3272;8;126;10;prov3272;x;;;;;;;;;;;;;;;;;;
3273;5;126;90;prov3273;x;;;;;;;;;;;;;;;;;;
3274;177;123;42;prov3274;x;;;;;;;;;;;;;;;;;;
3275;134;123;74;prov3275;x;;;;;;;;;;;;;;;;;;
3276;94;123;26;prov3276;x;;;;;;;;;;;;;;;;;;
3277;51;123;218;prov3277;x;;;;;;;;;;;;;;;;;;
3278;50;123;58;prov3278;x;;;;;;;;;;;;;;;;;;
3279;7;123;90;prov3279;x;;;;;;;;;;;;;;;;;;
3280;126;120;154;prov3280;x;;;;;;;;;;;;;;;;;;
3281;42;120;138;prov3281;x;;;;;;;;;;;;;;;;;;
3282;9;120;90;prov3282;x;;;;;;;;;;;;;;;;;;
3283;168;117;202;prov3283;x;;;;;;;;;;;;;;;;;;
3284;84;117;26;prov3284;x;;;;;;;;;;;;;;;;;;
3285;45;117;138;prov3285;x;;;;;;;;;;;;;;;;;;
3286;1;117;170;prov3286;x;;;;;;;;;;;;;;;;;;
3287;0;117;10;prov3287;x;;;;;;;;;;;;;;;;;;
3288;170;114;202;prov3288;x;;;;;;;;;;;;;;;;;;
3289;169;114;42;prov3289;x;;;;;;;;;;;;;;;;;;
3290;130;114;154;prov3290;x;;;;;;;;;;;;;;;;;;
3291;126;114;74;prov3291;x;;;;;;;;;;;;;;;;;;
3292;87;114;186;prov3292;x;;;;;;;;;;;;;;;;;;
3293;47;114;138;prov3293;x;;;;;;;;;;;;;;;;;;
3294;44;114;218;prov3294;x;;;;;;;;;;;;;;;;;;
3295;43;114;58;prov3295;x;;;;;;;;;;;;;;;;;;
3296;4;114;170;prov3296;x;;;;;;;;;;;;;;;;;;
3297;3;114;10;prov3297;x;;;;;;;;;;;;;;;;;;
3298;0;114;90;prov3298;x;;;;;;;;;;;;;;;;;;
3299;173;111;202;prov3299;x;;;;;;;;;;;;;;;;;;
3300;132;111;154;prov3300;x;;;;;;;;;;;;;;;;;;
3301;128;111;74;prov3301;x;;;;;;;;;;;;;;;;;;
3302;89;111;186;prov3302;x;;;;;;;;;;;;;;;;;;
3303;88;111;26;prov3303;x;;;;;;;;;;;;;;;;;;
3304;49;111;138;prov3304;x;;;;;;;;;;;;;;;;;;
3305;45;111;58;prov3305;x;;;;;;;;;;;;;;;;;;
3306;6;111;170;prov3306;x;;;;;;;;;;;;;;;;;;
3307;5;111;10;prov3307;x;;;;;;;;;;;;;;;;;;
3308;2;111;90;prov3308;x;;;;;;;;;;;;;;;;;;
3309;175;108;202;prov3309;x;;;;;;;;;;;;;;;;;;
3310;174;108;42;prov3310;x;;;;;;;;;;;;;;;;;;
3311;135;108;154;prov3311;x;;;;;;;;;;;;;;;;;;
3312;131;108;74;prov3312;x;;;;;;;;;;;;;;;;;;
3313;91;108;186;prov3313;x;;;;;;;;;;;;;;;;;;
3314;90;108;26;prov3314;x;;;;;;;;;;;;;;;;;;
3315;51;108;138;prov3315;x;;;;;;;;;;;;;;;;;;
3316;48;108;218;prov3316;x;;;;;;;;;;;;;;;;;;
3317;47;108;58;prov3317;x;;;;;;;;;;;;;;;;;;
3318;8;108;170;prov3318;x;;;;;;;;;;;;;;;;;;
3319;7;108;10;prov3319;x;;;;;;;;;;;;;;;;;;
3320;4;108;90;prov3320;x;;;;;;;;;;;;;;;;;;
3321;176;105;42;prov3321;x;;;;;;;;;;;;;;;;;;
3322;133;105;74;prov3322;x;;;;;;;;;;;;;;;;;;
3323;94;105;186;prov3323;x;;;;;;;;;;;;;;;;;;
3324;93;105;26;prov3324;x;;;;;;;;;;;;;;;;;;
3325;50;105;218;prov3325;x;;;;;;;;;;;;;;;;;;
3326;9;105;10;prov3326;x;;;;;;;;;;;;;;;;;;
3327;6;105;90;prov3327;x;;;;;;;;;;;;;;;;;;
3328;135;102;74;prov3328;x;;;;;;;;;;;;;;;;;;
3329;52;102;58;prov3329;x;;;;;;;;;;;;;;;;;;
3330;8;102;90;prov3330;x;;;;;;;;;;;;;;;;;;
3331;127;99;154;prov3331;x;;;;;;;;;;;;;;;;;;
3332;84;99;186;prov3332;x;;;;;;;;;;;;;;;;;;
3333;44;99;138;prov3333;x;;;;;;;;;;;;;;;;;;
3334;3;99;90;prov3334;x;;;;;;;;;;;;;;;;;;
3335;0;99;170;prov3335;x;;;;;;;;;;;;;;;;;;
3336;169;96;202;prov3336;x;;;;;;;;;;;;;;;;;;
3337;168;96;42;prov3337;x;;;;;;;;;;;;;;;;;;
3338;43;96;218;prov3338;x;;;;;;;;;;;;;;;;;;
3339;42;96;58;prov3339;x;;;;;;;;;;;;;;;;;;
3340;3;96;170;prov3340;x;;;;;;;;;;;;;;;;;;
3341;2;96;10;prov3341;x;;;;;;;;;;;;;;;;;;
3342;171;93;42;prov3342;x;;;;;;;;;;;;;;;;;;
3343;131;93;154;prov3343;x;;;;;;;;;;;;;;;;;;
3344;127;93;74;prov3344;x;;;;;;;;;;;;;;;;;;
3345;88;93;186;prov3345;x;;;;;;;;;;;;;;;;;;
3346;87;93;26;prov3346;x;;;;;;;;;;;;;;;;;;
3347;48;93;138;prov3347;x;;;;;;;;;;;;;;;;;;
3348;45;93;218;prov3348;x;;;;;;;;;;;;;;;;;;
3349;44;93;58;prov3349;x;;;;;;;;;;;;;;;;;;
3350;5;93;170;prov3350;x;;;;;;;;;;;;;;;;;;
3351;4;93;10;prov3351;x;;;;;;;;;;;;;;;;;;
3352;1;93;90;prov3352;x;;;;;;;;;;;;;;;;;;
3353;174;90;202;prov3353;x;;;;;;;;;;;;;;;;;;
3354;173;90;42;prov3354;x;;;;;;;;;;;;;;;;;;
3355;134;90;154;prov3355;x;;;;;;;;;;;;;;;;;;
3356;130;90;74;prov3356;x;;;;;;;;;;;;;;;;;;
3357;90;90;186;prov3357;x;;;;;;;;;;;;;;;;;;
3358;89;90;26;prov3358;x;;;;;;;;;;;;;;;;;;
3359;50;90;138;prov3359;x;;;;;;;;;;;;;;;;;;
3360;47;90;218;prov3360;x;;;;;;;;;;;;;;;;;;
3361;46;90;58;prov3361;x;;;;;;;;;;;;;;;;;;
3362;7;90;170;prov3362;x;;;;;;;;;;;;;;;;;;
3363;6;90;10;prov3363;x;;;;;;;;;;;;;;;;;;
3364;3;90;90;prov3364;x;;;;;;;;;;;;;;;;;;
3365;176;87;202;prov3365;x;;;;;;;;;;;;;;;;;;
3366;175;87;42;prov3366;x;;;;;;;;;;;;;;;;;;
3367;136;87;154;prov3367;x;;;;;;;;;;;;;;;;;;
3368;132;87;74;prov3368;x;;;;;;;;;;;;;;;;;;
3369;93;87;186;prov3369;x;;;;;;;;;;;;;;;;;;
3370;92;87;26;prov3370;x;;;;;;;;;;;;;;;;;;
3371;49;87;218;prov3371;x;;;;;;;;;;;;;;;;;;
3372;48;87;58;prov3372;x;;;;;;;;;;;;;;;;;;
3373;9;87;170;prov3373;x;;;;;;;;;;;;;;;;;;
3374;8;87;10;prov3374;x;;;;;;;;;;;;;;;;;;
3375;5;87;90;prov3375;x;;;;;;;;;;;;;;;;;;
3376;177;84;42;prov3376;x;;;;;;;;;;;;;;;;;;
3377;134;84;74;prov3377;x;;;;;;;;;;;;;;;;;;
3378;94;84;26;prov3378;x;;;;;;;;;;;;;;;;;;
3379;52;84;218;prov3379;x;;;;;;;;;;;;;;;;;;
3380;51;84;58;prov3380;x;;;;;;;;;;;;;;;;;;
3381;7;84;90;prov3381;x;;;;;;;;;;;;;;;;;;
3382;126;81;154;prov3382;x;;;;;;;;;;;;;;;;;;
3383;43;81;138;prov3383;x;;;;;;;;;;;;;;;;;;
3384;10;81;90;prov3384;x;;;;;;;;;;;;;;;;;;
3385;168;78;202;prov3385;x;;;;;;;;;;;;;;;;;;
3386;128;78;154;prov3386;x;;;;;;;;;;;;;;;;;;
3387;85;78;186;prov3387;x;;;;;;;;;;;;;;;;;;
3388;84;78;26;prov3388;x;;;;;;;;;;;;;;;;;;
3389;42;78;218;prov3389;x;;;;;;;;;;;;;;;;;;
3390;2;78;170;prov3390;x;;;;;;;;;;;;;;;;;;
3391;1;78;10;prov3391;x;;;;;;;;;;;;;;;;;;
3392;170;75;42;prov3392;x;;;;;;;;;;;;;;;;;;
3393;130;75;154;prov3393;x;;;;;;;;;;;;;;;;;;
3394;126;75;74;prov3394;x;;;;;;;;;;;;;;;;;;
3395;86;75;26;prov3395;x;;;;;;;;;;;;;;;;;;
3396;47;75;138;prov3396;x;;;;;;;;;;;;;;;;;;
3397;43;75;58;prov3397;x;;;;;;;;;;;;;;;;;;
3398;4;75;170;prov3398;x;;;;;;;;;;;;;;;;;;
3399;0;75;90;prov3399;x;;;;;;;;;;;;;;;;;;
3400;173;72;202;prov3400;x;;;;;;;;;;;;;;;;;;
3401;133;72;154;prov3401;x;;;;;;;;;;;;;;;;;;
3402;129;72;74;prov3402;x;;;;;;;;;;;;;;;;;;
3403;89;72;186;prov3403;x;;;;;;;;;;;;;;;;;;
3404;88;72;26;prov3404;x;;;;;;;;;;;;;;;;;;
3405;49;72;138;prov3405;x;;;;;;;;;;;;;;;;;;
3406;46;72;218;prov3406;x;;;;;;;;;;;;;;;;;;
3407;6;72;170;prov3407;x;;;;;;;;;;;;;;;;;;
3408;5;72;10;prov3408;x;;;;;;;;;;;;;;;;;;
3409;2;72;90;prov3409;x;;;;;;;;;;;;;;;;;;
3410;175;69;202;prov3410;x;;;;;;;;;;;;;;;;;;
3411;174;69;42;prov3411;x;;;;;;;;;;;;;;;;;;
3412;135;69;154;prov3412;x;;;;;;;;;;;;;;;;;;
3413;131;69;74;prov3413;x;;;;;;;;;;;;;;;;;;
3414;92;69;186;prov3414;x;;;;;;;;;;;;;;;;;;
3415;91;69;26;prov3415;x;;;;;;;;;;;;;;;;;;
3416;51;69;138;prov3416;x;;;;;;;;;;;;;;;;;;
3417;48;69;218;prov3417;x;;;;;;;;;;;;;;;;;;
3418;47;69;58;prov3418;x;;;;;;;;;;;;;;;;;;
3419;8;69;170;prov3419;x;;;;;;;;;;;;;;;;;;
3420;7;69;10;prov3420;x;;;;;;;;;;;;;;;;;;
3421;4;69;90;prov3421;x;;;;;;;;;;;;;;;;;;
3422;177;66;202;prov3422;x;;;;;;;;;;;;;;;;;;
3423;176;66;42;prov3423;x;;;;;;;;;;;;;;;;;;
3424;133;66;74;prov3424;x;;;;;;;;;;;;;;;;;;
3425;94;66;186;prov3425;x;;;;;;;;;;;;;;;;;;
3426;93;66;26;prov3426;x;;;;;;;;;;;;;;;;;;
3427;51;66;218;prov3427;x;;;;;;;;;;;;;;;;;;
3428;50;66;58;prov3428;x;;;;;;;;;;;;;;;;;;
3429;9;66;10;prov3429;x;;;;;;;;;;;;;;;;;;
3430;6;66;90;prov3430;x;;;;;;;;;;;;;;;;;;
3431;135;63;74;prov3431;x;;;;;;;;;;;;;;;;;;
3432;52;63;58;prov3432;x;;;;;;;;;;;;;;;;;;
3433;42;63;138;prov3433;x;;;;;;;;;;;;;;;;;;
3434;9;63;90;prov3434;x;;;;;;;;;;;;;;;;;;
3435;229;61;74;prov3435;x;;;;;;;;;;;;;;;;;;
3436;127;60;154;prov3436;x;;;;;;;;;;;;;;;;;;
3437;84;60;186;prov3437;x;;;;;;;;;;;;;;;;;;
3438;44;60;138;prov3438;x;;;;;;;;;;;;;;;;;;
3439;1;60;170;prov3439;x;;;;;;;;;;;;;;;;;;
3440;0;60;10;prov3440;x;;;;;;;;;;;;;;;;;;
3441;170;57;202;prov3441;x;;;;;;;;;;;;;;;;;;
3442;169;57;42;prov3442;x;;;;;;;;;;;;;;;;;;
3443;129;57;154;prov3443;x;;;;;;;;;;;;;;;;;;
3444;86;57;186;prov3444;x;;;;;;;;;;;;;;;;;;
3445;85;57;26;prov3445;x;;;;;;;;;;;;;;;;;;
3446;46;57;138;prov3446;x;;;;;;;;;;;;;;;;;;
3447;43;57;218;prov3447;x;;;;;;;;;;;;;;;;;;
3448;42;57;58;prov3448;x;;;;;;;;;;;;;;;;;;
3449;3;57;170;prov3449;x;;;;;;;;;;;;;;;;;;
3450;2;57;10;prov3450;x;;;;;;;;;;;;;;;;;;
3451;171;54;42;prov3451;x;;;;;;;;;;;;;;;;;;
3452;132;54;154;prov3452;x;;;;;;;;;;;;;;;;;;
3453;128;54;74;prov3453;x;;;;;;;;;;;;;;;;;;
3454;48;54;138;prov3454;x;;;;;;;;;;;;;;;;;;
3455;44;54;58;prov3455;x;;;;;;;;;;;;;;;;;;
3456;5;54;170;prov3456;x;;;;;;;;;;;;;;;;;;
3457;4;54;10;prov3457;x;;;;;;;;;;;;;;;;;;
3458;1;54;90;prov3458;x;;;;;;;;;;;;;;;;;;
3459;174;51;202;prov3459;x;;;;;;;;;;;;;;;;;;
3460;173;51;42;prov3460;x;;;;;;;;;;;;;;;;;;
3461;134;51;154;prov3461;x;;;;;;;;;;;;;;;;;;
3462;130;51;74;prov3462;x;;;;;;;;;;;;;;;;;;
3463;91;51;186;prov3463;x;;;;;;;;;;;;;;;;;;
3464;90;51;26;prov3464;x;;;;;;;;;;;;;;;;;;
3465;50;51;138;prov3465;x;;;;;;;;;;;;;;;;;;
3466;47;51;218;prov3466;x;;;;;;;;;;;;;;;;;;
3467;7;51;170;prov3467;x;;;;;;;;;;;;;;;;;;
3468;6;51;10;prov3468;x;;;;;;;;;;;;;;;;;;
3469;3;51;90;prov3469;x;;;;;;;;;;;;;;;;;;
3470;176;48;202;prov3470;x;;;;;;;;;;;;;;;;;;
3471;175;48;42;prov3471;x;;;;;;;;;;;;;;;;;;
3472;136;48;154;prov3472;x;;;;;;;;;;;;;;;;;;
3473;132;48;74;prov3473;x;;;;;;;;;;;;;;;;;;
3474;93;48;186;prov3474;x;;;;;;;;;;;;;;;;;;
3475;92;48;26;prov3475;x;;;;;;;;;;;;;;;;;;
3476;50;48;218;prov3476;x;;;;;;;;;;;;;;;;;;
3477;49;48;58;prov3477;x;;;;;;;;;;;;;;;;;;
3478;9;48;170;prov3478;x;;;;;;;;;;;;;;;;;;
3479;8;48;10;prov3479;x;;;;;;;;;;;;;;;;;;
3480;177;45;42;prov3480;x;;;;;;;;;;;;;;;;;;
3481;134;45;74;prov3481;x;;;;;;;;;;;;;;;;;;
3482;94;45;26;prov3482;x;;;;;;;;;;;;;;;;;;
3483;52;45;218;prov3483;x;;;;;;;;;;;;;;;;;;
3484;51;45;58;prov3484;x;;;;;;;;;;;;;;;;;;
3485;8;45;90;prov3485;x;;;;;;;;;;;;;;;;;;
3486;126;42;154;prov3486;x;;;;;;;;;;;;;;;;;;
3487;43;42;138;prov3487;x;;;;;;;;;;;;;;;;;;
3488;10;42;90;prov3488;x;;;;;;;;;;;;;;;;;;
3489;0;42;170;prov3489;x;;;;;;;;;;;;;;;;;;
3490;169;39;202;prov3490;x;;;;;;;;;;;;;;;;;;
3491;168;39;42;prov3491;x;;;;;;;;;;;;;;;;;;
3492;128;39;154;prov3492;x;;;;;;;;;;;;;;;;;;
3493;85;39;186;prov3493;x;;;;;;;;;;;;;;;;;;
3494;84;39;26;prov3494;x;;;;;;;;;;;;;;;;;;
3495;45;39;138;prov3495;x;;;;;;;;;;;;;;;;;;
3496;42;39;218;prov3496;x;;;;;;;;;;;;;;;;;;
3497;2;39;170;prov3497;x;;;;;;;;;;;;;;;;;;
3498;1;39;10;prov3498;x;;;;;;;;;;;;;;;;;;
3499;170;36;42;prov3499;x;;;;;;;;;;;;;;;;;;
3500;131;36;154;prov3500;x;;;;;;;;;;;;;;;;;;
3501;127;36;74;prov3501;x;;;;;;;;;;;;;;;;;;
3502;87;36;186;prov3502;x;;;;;;;;;;;;;;;;;;
3503;86;36;26;prov3503;x;;;;;;;;;;;;;;;;;;
3504;47;36;138;prov3504;x;;;;;;;;;;;;;;;;;;
3505;44;36;218;prov3505;x;;;;;;;;;;;;;;;;;;
3506;43;36;58;prov3506;x;;;;;;;;;;;;;;;;;;
3507;3;36;10;prov3507;x;;;;;;;;;;;;;;;;;;
3508;0;36;90;prov3508;x;;;;;;;;;;;;;;;;;;
3509;173;33;202;prov3509;x;;;;;;;;;;;;;;;;;;
3510;133;33;154;prov3510;x;;;;;;;;;;;;;;;;;;
3511;129;33;74;prov3511;x;;;;;;;;;;;;;;;;;;
3512;90;33;186;prov3512;x;;;;;;;;;;;;;;;;;;
3513;89;33;26;prov3513;x;;;;;;;;;;;;;;;;;;
3514;49;33;138;prov3514;x;;;;;;;;;;;;;;;;;;
3515;46;33;218;prov3515;x;;;;;;;;;;;;;;;;;;
3516;45;33;58;prov3516;x;;;;;;;;;;;;;;;;;;
3517;6;33;170;prov3517;x;;;;;;;;;;;;;;;;;;
3518;5;33;10;prov3518;x;;;;;;;;;;;;;;;;;;
3519;2;33;90;prov3519;x;;;;;;;;;;;;;;;;;;
3520;175;30;202;prov3520;x;;;;;;;;;;;;;;;;;;
3521;174;30;42;prov3521;x;;;;;;;;;;;;;;;;;;
3522;135;30;154;prov3522;x;;;;;;;;;;;;;;;;;;
3523;131;30;74;prov3523;x;;;;;;;;;;;;;;;;;;
3524;92;30;186;prov3524;x;;;;;;;;;;;;;;;;;;
3525;91;30;26;prov3525;x;;;;;;;;;;;;;;;;;;
3526;52;30;138;prov3526;x;;;;;;;;;;;;;;;;;;
3527;49;30;218;prov3527;x;;;;;;;;;;;;;;;;;;
3528;48;30;58;prov3528;x;;;;;;;;;;;;;;;;;;
3529;8;30;170;prov3529;x;;;;;;;;;;;;;;;;;;
3530;7;30;10;prov3530;x;;;;;;;;;;;;;;;;;;
3531;4;30;90;prov3531;x;;;;;;;;;;;;;;;;;;
3532;142;28;74;prov3532;x;;;;;;;;;;;;;;;;;;
3533;177;27;202;prov3533;x;;;;;;;;;;;;;;;;;;
3534;176;27;42;prov3534;x;;;;;;;;;;;;;;;;;;
3535;133;27;74;prov3535;x;;;;;;;;;;;;;;;;;;
3536;93;27;26;prov3536;x;;;;;;;;;;;;;;;;;;
3537;51;27;218;prov3537;x;;;;;;;;;;;;;;;;;;
3538;50;27;58;prov3538;x;;;;;;;;;;;;;;;;;;
3539;10;27;10;prov3539;x;;;;;;;;;;;;;;;;;;
3540;7;27;90;prov3540;x;;;;;;;;;;;;;;;;;;
3541;135;24;74;prov3541;x;;;;;;;;;;;;;;;;;;
3542;42;24;138;prov3542;x;;;;;;;;;;;;;;;;;;
3543;9;24;90;prov3543;x;;;;;;;;;;;;;;;;;;
3544;168;21;202;prov3544;x;;;;;;;;;;;;;;;;;;
3545;84;21;186;prov3545;x;;;;;;;;;;;;;;;;;;
3546;44;21;138;prov3546;x;;;;;;;;;;;;;;;;;;
3547;1;21;170;prov3547;x;;;;;;;;;;;;;;;;;;
3548;0;21;10;prov3548;x;;;;;;;;;;;;;;;;;;
3549;170;18;202;prov3549;x;;;;;;;;;;;;;;;;;;
3550;169;18;42;prov3550;x;;;;;;;;;;;;;;;;;;
3551;130;18;154;prov3551;x;;;;;;;;;;;;;;;;;;
3552;126;18;74;prov3552;x;;;;;;;;;;;;;;;;;;
3553;85;18;26;prov3553;x;;;;;;;;;;;;;;;;;;
3554;46;18;138;prov3554;x;;;;;;;;;;;;;;;;;;
3555;43;18;218;prov3555;x;;;;;;;;;;;;;;;;;;
3556;42;18;58;prov3556;x;;;;;;;;;;;;;;;;;;
3557;2;18;10;prov3557;x;;;;;;;;;;;;;;;;;;
3558;172;15;202;prov3558;x;;;;;;;;;;;;;;;;;;
3559;171;15;42;prov3559;x;;;;;;;;;;;;;;;;;;
3560;132;15;154;prov3560;x;;;;;;;;;;;;;;;;;;
3561;128;15;74;prov3561;x;;;;;;;;;;;;;;;;;;
3562;89;15;186;prov3562;x;;;;;;;;;;;;;;;;;;
3563;48;15;138;prov3563;x;;;;;;;;;;;;;;;;;;
3564;45;15;218;prov3564;x;;;;;;;;;;;;;;;;;;
3565;44;15;58;prov3565;x;;;;;;;;;;;;;;;;;;
3566;5;15;170;prov3566;x;;;;;;;;;;;;;;;;;;
3567;4;15;10;prov3567;x;;;;;;;;;;;;;;;;;;
3568;1;15;90;prov3568;x;;;;;;;;;;;;;;;;;;
3569;174;12;202;prov3569;x;;;;;;;;;;;;;;;;;;
3570;173;12;42;prov3570;x;;;;;;;;;;;;;;;;;;
3571;134;12;154;prov3571;x;;;;;;;;;;;;;;;;;;
3572;130;12;74;prov3572;x;;;;;;;;;;;;;;;;;;
3573;91;12;186;prov3573;x;;;;;;;;;;;;;;;;;;
3574;90;12;26;prov3574;x;;;;;;;;;;;;;;;;;;
3575;51;12;138;prov3575;x;;;;;;;;;;;;;;;;;;
3576;48;12;218;prov3576;x;;;;;;;;;;;;;;;;;;
3577;47;12;58;prov3577;x;;;;;;;;;;;;;;;;;;
