2494;92;186;91;landprov2494;x
2495;52;186;43;landprov2495;x
2496;9;186;75;landprov2496;x
2497;127;183;139;landprov2497;x
2498;84;183;171;landprov2498;x
2499;1;183;155;landprov2499;x
2500;170;180;187;landprov2500;x
2501;169;180;27;landprov2501;x
2502;129;180;139;landprov2502;x
2503;126;180;219;landprov2503;x
2504;86;180;171;landprov2504;x
2505;85;180;11;landprov2505;x
2506;43;180;203;landprov2506;x
2507;42;180;43;landprov2507;x
2508;3;180;155;landprov2508;x
2509;172;177;187;landprov2509;x
2510;171;177;27;landprov2510;x
2511;132;177;139;landprov2511;x
2512;129;177;219;landprov2512;x
2513;128;177;59;landprov2513;x
2514;88;177;171;landprov2514;x
2515;87;177;11;landprov2515;x
2516;84;177;91;landprov2516;x
2517;45;177;203;landprov2517;x
2518;44;177;43;landprov2518;x
2519;5;177;155;landprov2519;x
2520;1;177;75;landprov2520;x
2521;174;174;187;landprov2521;x
2522;173;174;27;landprov2522;x
2523;134;174;139;landprov2523;x
2524;131;174;219;landprov2524;x
2525;130;174;59;landprov2525;x
2526;91;174;171;landprov2526;x
2527;90;174;11;landprov2527;x
2528;87;174;91;landprov2528;x
2529;47;174;203;landprov2529;x
2530;46;174;43;landprov2530;x
2531;7;174;155;landprov2531;x
2532;3;174;75;landprov2532;x
2533;75;172;155;landprov2533;x
2534;176;171;187;landprov2534;x
2535;175;171;27;landprov2535;x
2536;136;171;139;landprov2536;x
2537;133;171;219;landprov2537;x
2538;132;171;59;landprov2538;x
2539;93;171;171;landprov2539;x
2540;92;171;11;landprov2540;x
2541;89;171;91;landprov2541;x
2542;50;171;203;landprov2542;x
2543;49;171;43;landprov2543;x
2544;20;171;155;landprov2544;x
2545;9;171;155;landprov2545;x
2546;5;171;75;landprov2546;x
2547;177;168;27;landprov2547;x
2548;135;168;219;landprov2548;x
2549;134;168;59;landprov2549;x
2550;94;168;11;landprov2550;x
2551;91;168;91;landprov2551;x
2552;52;168;203;landprov2552;x
2553;51;168;43;landprov2553;x
2554;8;168;75;landprov2554;x
2555;126;165;139;landprov2555;x
2556;93;165;91;landprov2556;x
2557;10;165;75;landprov2557;x
2558;0;165;155;landprov2558;x
2559;169;162;187;landprov2559;x
2560;168;162;27;landprov2560;x
2561;128;162;139;landprov2561;x
2562;85;162;171;landprov2562;x
2563;84;162;11;landprov2563;x
2564;42;162;203;landprov2564;x
2565;171;159;187;landprov2565;x
2566;170;159;27;landprov2566;x
2567;131;159;139;landprov2567;x
2568;127;159;59;landprov2568;x
2569;43;159;43;landprov2569;x
2570;4;159;155;landprov2570;x
2571;0;159;75;landprov2571;x
2572;173;156;187;landprov2572;x
2573;172;156;27;landprov2573;x
2574;133;156;139;landprov2574;x
2575;130;156;219;landprov2575;x
2576;129;156;59;landprov2576;x
2577;90;156;171;landprov2577;x
2578;89;156;11;landprov2578;x
2579;86;156;91;landprov2579;x
2580;46;156;203;landprov2580;x
2581;45;156;43;landprov2581;x
2582;6;156;155;landprov2582;x
2583;2;156;75;landprov2583;x
2584;175;153;187;landprov2584;x
2585;174;153;27;landprov2585;x
2586;135;153;139;landprov2586;x
2587;132;153;219;landprov2587;x
2588;131;153;59;landprov2588;x
2589;92;153;171;landprov2589;x
2590;91;153;11;landprov2590;x
2591;88;153;91;landprov2591;x
2592;49;153;203;landprov2592;x
2593;48;153;43;landprov2593;x
2594;8;153;155;landprov2594;x
2595;4;153;75;landprov2595;x
2596;124;152;75;landprov2596;x
2597;177;150;187;landprov2597;x
2598;176;150;27;landprov2598;x
2599;134;150;219;landprov2599;x
2600;133;150;59;landprov2600;x
2601;94;150;171;landprov2601;x
2602;93;150;11;landprov2602;x
2603;90;150;91;landprov2603;x
2604;51;150;203;landprov2604;x
2605;50;150;43;landprov2605;x
2606;7;150;75;landprov2606;x
2607;135;147;59;landprov2607;x
2608;92;147;91;landprov2608;x
2609;52;147;43;landprov2609;x
2610;9;147;75;landprov2610;x
2611;168;144;187;landprov2611;x
2612;127;144;139;landprov2612;x
2613;84;144;171;landprov2613;x
2614;1;144;155;landprov2614;x
2615;169;141;27;landprov2615;x
2616;130;141;139;landprov2616;x
2617;127;141;219;landprov2617;x
2618;126;141;59;landprov2618;x
2619;85;141;11;landprov2619;x
2620;42;141;43;landprov2620;x
2621;3;141;155;landprov2621;x
2622;172;138;187;landprov2622;x
2623;132;138;139;landprov2623;x
2624;129;138;219;landprov2624;x
2625;128;138;59;landprov2625;x
2626;89;138;171;landprov2626;x
2627;88;138;11;landprov2627;x
2628;45;138;203;landprov2628;x
2629;5;138;155;landprov2629;x
2630;1;138;75;landprov2630;x
2631;174;135;187;landprov2631;x
2632;173;135;27;landprov2632;x
2633;134;135;139;landprov2633;x
2634;131;135;219;landprov2634;x
2635;130;135;59;landprov2635;x
2636;91;135;171;landprov2636;x
2637;90;135;11;landprov2637;x
2638;87;135;91;landprov2638;x
2639;48;135;203;landprov2639;x
2640;47;135;43;landprov2640;x
2641;7;135;155;landprov2641;x
2642;3;135;75;landprov2642;x
2643;176;132;187;landprov2643;x
2644;175;132;27;landprov2644;x
2645;133;132;219;landprov2645;x
2646;132;132;59;landprov2646;x
2647;93;132;171;landprov2647;x
2648;92;132;11;landprov2648;x
2649;89;132;91;landprov2649;x
2650;50;132;203;landprov2650;x
2651;49;132;43;landprov2651;x
2652;10;132;155;landprov2652;x
2653;6;132;75;landprov2653;x
2654;229;131;235;landprov2654;x
2655;178;129;27;landprov2655;x
2656;135;129;219;landprov2656;x
2657;134;129;59;landprov2657;x
2658;91;129;91;landprov2658;x
2659;51;129;43;landprov2659;x
2660;8;129;75;landprov2660;x
2661;126;126;139;landprov2661;x
2662;93;126;91;landprov2662;x
2663;0;126;155;landprov2663;x
2664;129;123;139;landprov2664;x
2665;126;123;219;landprov2665;x
2666;85;123;171;landprov2666;x
2667;84;123;11;landprov2667;x
2668;42;123;203;landprov2668;x
2669;2;123;155;landprov2669;x
2670;171;120;187;landprov2670;x
2671;170;120;27;landprov2671;x
2672;131;120;139;landprov2672;x
2673;128;120;219;landprov2673;x
2674;88;120;171;landprov2674;x
2675;87;120;11;landprov2675;x
2676;84;120;91;landprov2676;x
2677;43;120;43;landprov2677;x
2678;0;120;75;landprov2678;x
2679;173;117;187;landprov2679;x
2680;133;117;139;landprov2680;x
2681;130;117;219;landprov2681;x
2682;129;117;59;landprov2682;x
2683;90;117;171;landprov2683;x
2684;89;117;11;landprov2684;x
2685;86;117;91;landprov2685;x
2686;47;117;203;landprov2686;x
2687;6;117;155;landprov2687;x
2688;2;117;75;landprov2688;x
2689;175;114;187;landprov2689;x
2690;174;114;27;landprov2690;x
2691;135;114;139;landprov2691;x
2692;132;114;219;landprov2692;x
2693;131;114;59;landprov2693;x
2694;128;114;59;landprov2694;x
2695;92;114;171;landprov2695;x
2696;91;114;11;landprov2696;x
2697;88;114;91;landprov2697;x
2698;49;114;203;landprov2698;x
2699;48;114;43;landprov2699;x
2700;9;114;155;landprov2700;x
2701;5;114;75;landprov2701;x
2702;178;111;187;landprov2702;x
2703;177;111;27;landprov2703;x
2704;134;111;219;landprov2704;x
2705;133;111;59;landprov2705;x
2706;93;111;11;landprov2706;x
2707;90;111;91;landprov2707;x
2708;51;111;203;landprov2708;x
2709;50;111;43;landprov2709;x
2710;30;111;43;landprov2710;x
2711;7;111;75;landprov2711;x
2712;136;108;59;landprov2712;x
2713;92;108;91;landprov2713;x
2714;9;108;75;landprov2714;x
2715;168;105;187;landprov2715;x
2716;128;105;139;landprov2716;x
2717;84;105;171;landprov2717;x
2718;169;102;27;landprov2718;x
2719;130;102;139;landprov2719;x
2720;127;102;219;landprov2720;x
2721;126;102;59;landprov2721;x
2722;43;102;203;landprov2722;x
2723;42;102;43;landprov2723;x
2724;3;102;155;landprov2724;x
2725;172;99;187;landprov2725;x
2726;171;99;27;landprov2726;x
2727;132;99;139;landprov2727;x
2728;129;99;219;landprov2728;x
2729;128;99;59;landprov2729;x
2730;89;99;171;landprov2730;x
2731;88;99;11;landprov2731;x
2732;85;99;91;landprov2732;x
2733;46;99;203;landprov2733;x
2734;45;99;43;landprov2734;x
2735;5;99;155;landprov2735;x
2736;1;99;75;landprov2736;x
2737;174;96;187;landprov2737;x
2738;173;96;27;landprov2738;x
2739;134;96;139;landprov2739;x
2740;131;96;219;landprov2740;x
2741;130;96;59;landprov2741;x
2742;91;96;171;landprov2742;x
2743;90;96;11;landprov2743;x
2744;87;96;91;landprov2744;x
2745;48;96;203;landprov2745;x
2746;47;96;43;landprov2746;x
2747;8;96;155;landprov2747;x
2748;4;96;75;landprov2748;x
2749;177;93;187;landprov2749;x
2750;176;93;27;landprov2750;x
2751;133;93;219;landprov2751;x
2752;132;93;59;landprov2752;x
2753;93;93;171;landprov2753;x
2754;92;93;11;landprov2754;x
2755;89;93;91;landprov2755;x
2756;50;93;203;landprov2756;x
2757;49;93;43;landprov2757;x
2758;10;93;155;landprov2758;x
2759;6;93;75;landprov2759;x
2760;178;90;27;landprov2760;x
2761;136;90;219;landprov2761;x
2762;135;90;59;landprov2762;x
2763;91;90;91;landprov2763;x
2764;51;90;43;landprov2764;x
2765;8;90;75;landprov2765;x
2766;127;87;139;landprov2766;x
2767;94;87;91;landprov2767;x
2768;0;87;155;landprov2768;x
2769;169;84;187;landprov2769;x
2770;168;84;27;landprov2770;x
2771;129;84;139;landprov2771;x
2772;126;84;219;landprov2772;x
2773;86;84;171;landprov2773;x
2774;85;84;11;landprov2774;x
2775;42;84;203;landprov2775;x
2776;2;84;155;landprov2776;x
2777;171;81;187;landprov2777;x
2778;170;81;27;landprov2778;x
2779;131;81;139;landprov2779;x
2780;128;81;219;landprov2780;x
2781;127;81;59;landprov2781;x
2782;87;81;11;landprov2782;x
2783;84;81;91;landprov2783;x
2784;45;81;203;landprov2784;x
2785;4;81;155;landprov2785;x
2786;0;81;75;landprov2786;x
2787;173;78;187;landprov2787;x
2788;172;78;27;landprov2788;x
2789;133;78;139;landprov2789;x
2790;130;78;219;landprov2790;x
2791;129;78;59;landprov2791;x
2792;90;78;171;landprov2792;x
2793;89;78;11;landprov2793;x
2794;86;78;91;landprov2794;x
2795;47;78;203;landprov2795;x
2796;46;78;43;landprov2796;x
2797;7;78;155;landprov2797;x
2798;3;78;75;landprov2798;x
2799;137;77;75;landprov2799;x
2800;176;75;187;landprov2800;x
2801;175;75;27;landprov2801;x
2802;135;75;139;landprov2802;x
2803;132;75;219;landprov2803;x
2804;131;75;59;landprov2804;x
2805;92;75;171;landprov2805;x
2806;91;75;11;landprov2806;x
2807;88;75;91;landprov2807;x
2808;49;75;203;landprov2808;x
2809;48;75;43;landprov2809;x
2810;9;75;155;landprov2810;x
2811;5;75;75;landprov2811;x
2812;178;72;187;landprov2812;x
2813;177;72;27;landprov2813;x
2814;135;72;219;landprov2814;x
2815;134;72;59;landprov2815;x
2816;93;72;11;landprov2816;x
2817;90;72;91;landprov2817;x
2818;51;72;203;landprov2818;x
2819;50;72;43;landprov2819;x
2820;31;72;123;landprov2820;x
2821;7;72;75;landprov2821;x
2822;83;70;27;landprov2822;x
2823;142;69;235;landprov2823;x
2824;136;69;59;landprov2824;x
2825;126;69;139;landprov2825;x
2826;93;69;91;landprov2826;x
2827;9;69;75;landprov2827;x
2828;168;66;187;landprov2828;x
2829;128;66;139;landprov2829;x
2830;85;66;171;landprov2830;x
2831;84;66;11;landprov2831;x
2832;1;66;155;landprov2832;x
2833;78;65;155;landprov2833;x
2834;170;63;187;landprov2834;x
2835;169;63;27;landprov2835;x
2836;127;63;219;landprov2836;x
2837;126;63;59;landprov2837;x
2838;87;63;171;landprov2838;x
2839;44;63;203;landprov2839;x
2840;43;63;43;landprov2840;x
2841;3;63;155;landprov2841;x
2842;255;61;251;landprov2842;x
2843;172;60;187;landprov2843;x
2844;132;60;139;landprov2844;x
2845;129;60;219;landprov2845;x
2846;128;60;59;landprov2846;x
2847;89;60;171;landprov2847;x
2848;88;60;11;landprov2848;x
2849;85;60;91;landprov2849;x
2850;46;60;203;landprov2850;x
2851;2;60;75;landprov2851;x
2852;175;57;187;landprov2852;x
2853;134;57;139;landprov2853;x
2854;131;57;219;landprov2854;x
2855;130;57;59;landprov2855;x
2856;91;57;171;landprov2856;x
2857;90;57;11;landprov2857;x
2858;87;57;91;landprov2858;x
2859;48;57;203;landprov2859;x
2860;47;57;43;landprov2860;x
2861;8;57;155;landprov2861;x
2862;4;57;75;landprov2862;x
2863;177;54;187;landprov2863;x
2864;176;54;27;landprov2864;x
2865;134;54;219;landprov2865;x
2866;133;54;59;landprov2866;x
2867;93;54;171;landprov2867;x
2868;92;54;11;landprov2868;x
2869;89;54;91;landprov2869;x
2870;50;54;203;landprov2870;x
2871;49;54;43;landprov2871;x
2872;10;54;155;landprov2872;x
2873;6;54;75;landprov2873;x
2874;178;51;27;landprov2874;x
2875;136;51;219;landprov2875;x
2876;135;51;59;landprov2876;x
2877;92;51;91;landprov2877;x
2878;51;51;43;landprov2878;x
2879;8;51;75;landprov2879;x
2880;127;48;139;landprov2880;x
2881;94;48;91;landprov2881;x
2882;84;48;171;landprov2882;x
2883;0;48;155;landprov2883;x
2884;169;45;187;landprov2884;x
2885;168;45;27;landprov2885;x
2886;129;45;139;landprov2886;x
2887;126;45;219;landprov2887;x
2888;86;45;171;landprov2888;x
2889;43;45;203;landprov2889;x
2890;42;45;43;landprov2890;x
2891;76;43;107;landprov2891;x
2892;171;42;187;landprov2892;x
2893;131;42;139;landprov2893;x
2894;128;42;219;landprov2894;x
2895;127;42;59;landprov2895;x
2896;88;42;171;landprov2896;x
2897;84;42;91;landprov2897;x
2898;45;42;203;landprov2898;x
2899;44;42;43;landprov2899;x
2900;5;42;155;landprov2900;x
2901;174;39;187;landprov2901;x
2902;173;39;27;landprov2902;x
2903;133;39;139;landprov2903;x
2904;130;39;219;landprov2904;x
2905;129;39;59;landprov2905;x
2906;90;39;171;landprov2906;x
2907;89;39;11;landprov2907;x
2908;86;39;91;landprov2908;x
2909;47;39;203;landprov2909;x
2910;46;39;43;landprov2910;x
2911;7;39;155;landprov2911;x
2912;176;36;187;landprov2912;x
2913;175;36;27;landprov2913;x
2914;136;36;139;landprov2914;x
2915;133;36;219;landprov2915;x
2916;132;36;59;landprov2916;x
2917;92;36;171;landprov2917;x
2918;91;36;11;landprov2918;x
2919;88;36;91;landprov2919;x
2920;49;36;203;landprov2920;x
2921;48;36;43;landprov2921;x
2922;9;36;155;landprov2922;x
2923;5;36;75;landprov2923;x
2924;177;33;27;landprov2924;x
2925;135;33;219;landprov2925;x
2926;134;33;59;landprov2926;x
2927;94;33;11;landprov2927;x
2928;91;33;91;landprov2928;x
2929;51;33;203;landprov2929;x
2930;50;33;43;landprov2930;x
2931;7;33;75;landprov2931;x
2932;169;3;103;landprov2932;x
2933;126;30;139;landprov2933;x
2934;93;30;91;landprov2934;x
2935;9;30;75;landprov2935;x
2936;168;27;187;landprov2936;x
2937;128;27;139;landprov2937;x
2938;85;27;171;landprov2938;x
2939;84;27;11;landprov2939;x
2940;42;27;203;landprov2940;x
2941;1;27;155;landprov2941;x
2942;170;24;187;landprov2942;x
2943;169;24;27;landprov2943;x
2944;130;24;139;landprov2944;x
2945;126;24;59;landprov2945;x
2946;87;24;171;landprov2946;x
2947;86;24;11;landprov2947;x
2948;44;24;203;landprov2948;x
2949;43;24;43;landprov2949;x
2950;4;24;155;landprov2950;x
2951;0;24;75;landprov2951;x
2952;173;21;187;landprov2952;x
2953;172;21;27;landprov2953;x
2954;132;21;139;landprov2954;x
2955;129;21;219;landprov2955;x
2956;89;21;171;landprov2956;x
2957;88;21;11;landprov2957;x
2958;6;21;155;landprov2958;x
2959;2;21;75;landprov2959;x
2960;175;18;187;landprov2960;x
2961;174;18;27;landprov2961;x
2962;135;18;139;landprov2962;x
2963;132;18;219;landprov2963;x
2964;131;18;59;landprov2964;x
2965;91;18;171;landprov2965;x
2966;90;18;11;landprov2966;x
2967;48;18;203;landprov2967;x
2968;47;18;43;landprov2968;x
2969;8;18;155;landprov2969;x
2970;177;15;187;landprov2970;x
2971;176;15;27;landprov2971;x
2972;134;15;219;landprov2972;x
2973;133;15;59;landprov2973;x
2974;94;15;171;landprov2974;x
2975;93;15;11;landprov2975;x
2976;90;15;91;landprov2976;x
2977;50;15;203;landprov2977;x
2978;49;15;43;landprov2978;x
2979;6;15;75;landprov2979;x
2980;135;12;59;landprov2980;x
2981;92;12;91;landprov2981;x
2982;52;12;43;landprov2982;x
2983;8;12;75;landprov2983;x
2984;127;9;139;landprov2984;x
2985;84;9;171;landprov2985;x
2986;0;9;155;landprov2986;x
2987;169;6;187;landprov2987;x
2988;168;6;27;landprov2988;x
2989;129;6;139;landprov2989;x
2990;85;6;11;landprov2990;x
2991;42;6;43;landprov2991;x
2992;171;3;27;landprov2992;x
2993;131;3;139;landprov2993;x
2994;128;3;219;landprov2994;x
2995;127;3;59;landprov2995;x
2996;88;3;171;landprov2996;x
2997;87;3;11;landprov2997;x
2998;45;3;203;landprov2998;x
2999;44;3;43;landprov2999;x
3000;5;3;155;landprov3000;x
3001;1;3;75;landprov3001;x
3002;174;0;187;landprov3002;x
3003;173;0;27;landprov3003;x
3004;134;0;139;landprov3004;x
3005;131;0;219;landprov3005;x
3006;130;0;59;landprov3006;x
3007;90;0;171;landprov3007;x
3008;89;0;11;landprov3008;x
3009;86;0;91;landprov3009;x
3010;47;0;203;landprov3010;x
3011;46;0;43;landprov3011;x
3012;7;0;155;landprov3012;x
3013;3;0;75;landprov3013;x
3014;211;241;202;landprov3014;x
3015;170;210;42;landprov3015;x
3016;131;210;154;landprov3016;x
3017;127;210;74;landprov3017;x
3018;88;210;186;landprov3018;x
3019;87;210;26;landprov3019;x
3020;47;210;138;landprov3020;x
3021;44;210;218;landprov3021;x
3022;43;210;58;landprov3022;x
3023;4;210;170;landprov3023;x
3024;3;210;10;landprov3024;x
3025;0;210;90;landprov3025;x
3026;173;207;202;landprov3026;x
3027;172;207;42;landprov3027;x
3028;133;207;154;landprov3028;x
3029;129;207;74;landprov3029;x
3030;90;207;186;landprov3030;x
3031;89;207;26;landprov3031;x
3032;50;207;138;landprov3032;x
3033;47;207;218;landprov3033;x
3034;46;207;58;landprov3034;x
3035;6;207;170;landprov3035;x
3036;5;207;10;landprov3036;x
3037;2;207;90;landprov3037;x
3038;175;204;202;landprov3038;x
3039;174;204;42;landprov3039;x
3040;135;204;154;landprov3040;x
3041;131;204;74;landprov3041;x
3042;92;204;186;landprov3042;x
3043;91;204;26;landprov3043;x
3044;52;204;138;landprov3044;x
3045;49;204;218;landprov3045;x
3046;48;204;58;landprov3046;x
3047;9;204;170;landprov3047;x
3048;8;204;10;landprov3048;x
3049;5;204;90;landprov3049;x
3050;178;201;202;landprov3050;x
3051;177;201;42;landprov3051;x
3052;133;201;74;landprov3052;x
3053;93;201;26;landprov3053;x
3054;51;201;218;landprov3054;x
3055;50;201;58;landprov3055;x
3056;10;201;10;landprov3056;x
3057;7;201;90;landprov3057;x
3058;136;198;74;landprov3058;x
3059;42;198;138;landprov3059;x
3060;9;198;90;landprov3060;x
3061;168;195;202;landprov3061;x
3062;128;195;154;landprov3062;x
3063;84;195;186;landprov3063;x
3064;44;195;138;landprov3064;x
3065;1;195;170;landprov3065;x
3066;0;195;10;landprov3066;x
3067;246;193;106;landprov3067;x
3068;170;192;202;landprov3068;x
3069;169;192;42;landprov3069;x
3070;130;192;154;landprov3070;x
3071;126;192;74;landprov3071;x
3072;87;192;186;landprov3072;x
3073;86;192;26;landprov3073;x
3074;46;192;138;landprov3074;x
3075;43;192;218;landprov3075;x
3076;42;192;58;landprov3076;x
3077;3;192;170;landprov3077;x
3078;172;189;202;landprov3078;x
3079;171;189;42;landprov3079;x
3080;132;189;154;landprov3080;x
3081;128;189;74;landprov3081;x
3082;89;189;186;landprov3082;x
3083;88;189;26;landprov3083;x
3084;49;189;138;landprov3084;x
3085;46;189;218;landprov3085;x
3086;45;189;58;landprov3086;x
3087;5;189;170;landprov3087;x
3088;4;189;10;landprov3088;x
3089;1;189;90;landprov3089;x
3090;174;186;202;landprov3090;x
3091;173;186;42;landprov3091;x
3092;134;186;154;landprov3092;x
3093;130;186;74;landprov3093;x
3094;91;186;186;landprov3094;x
3095;90;186;26;landprov3095;x
3096;51;186;138;landprov3096;x
3097;48;186;218;landprov3097;x
3098;47;186;58;landprov3098;x
3099;8;186;170;landprov3099;x
3100;7;186;10;landprov3100;x
3101;4;186;90;landprov3101;x
3102;177;183;202;landprov3102;x
3103;176;183;42;landprov3103;x
3104;132;183;74;landprov3104;x
3105;93;183;186;landprov3105;x
3106;92;183;26;landprov3106;x
3107;50;183;218;landprov3107;x
3108;49;183;58;landprov3108;x
3109;10;183;170;landprov3109;x
3110;9;183;10;landprov3110;x
3111;6;183;90;landprov3111;x
3112;178;180;42;landprov3112;x
3113;135;180;74;landprov3113;x
3114;51;180;58;landprov3114;x
3115;8;180;90;landprov3115;x
3116;127;177;154;landprov3116;x
3117;43;177;138;landprov3117;x
3118;0;177;170;landprov3118;x
3119;169;174;202;landprov3119;x
3120;168;174;42;landprov3120;x
3121;129;174;154;landprov3121;x
3122;86;174;186;landprov3122;x
3123;85;174;26;landprov3123;x
3124;45;174;138;landprov3124;x
3125;2;174;170;landprov3125;x
3126;1;174;10;landprov3126;x
3127;1;173;10;landprov3127;x
3128;170;171;42;landprov3128;x
3129;131;171;154;landprov3129;x
3130;127;171;74;landprov3130;x
3131;88;171;186;landprov3131;x
3132;87;171;26;landprov3132;x
3133;48;171;138;landprov3133;x
3134;45;171;218;landprov3134;x
3135;44;171;58;landprov3135;x
3136;4;171;170;landprov3136;x
3137;3;171;10;landprov3137;x
3138;0;171;90;landprov3138;x
3139;173;168;202;landprov3139;x
3140;172;168;42;landprov3140;x
3141;133;168;154;landprov3141;x
3142;129;168;74;landprov3142;x
3143;90;168;186;landprov3143;x
3144;89;168;26;landprov3144;x
3145;50;168;138;landprov3145;x
3146;47;168;218;landprov3146;x
3147;46;168;58;landprov3147;x
3148;7;168;170;landprov3148;x
3149;6;168;10;landprov3149;x
3150;3;168;90;landprov3150;x
3151;179;166;202;landprov3151;x
3152;176;165;202;landprov3152;x
3153;175;165;42;landprov3153;x
3154;135;165;154;landprov3154;x
3155;131;165;74;landprov3155;x
3156;92;165;186;landprov3156;x
3157;91;165;26;landprov3157;x
3158;52;165;138;landprov3158;x
3159;49;165;218;landprov3159;x
3160;48;165;58;landprov3160;x
3161;9;165;170;landprov3161;x
3162;8;165;10;landprov3162;x
3163;5;165;90;landprov3163;x
3164;178;162;202;landprov3164;x
3165;177;162;42;landprov3165;x
3166;134;162;74;landprov3166;x
3167;93;162;26;landprov3167;x
3168;51;162;218;landprov3168;x
3169;50;162;58;landprov3169;x
3170;10;162;10;landprov3170;x
3171;7;162;90;landprov3171;x
3172;136;159;74;landprov3172;x
3173;126;159;154;landprov3173;x
3174;42;159;138;landprov3174;x
3175;9;159;90;landprov3175;x
3176;168;156;202;landprov3176;x
3177;128;156;154;landprov3177;x
3178;85;156;186;landprov3178;x
3179;84;156;26;landprov3179;x
3180;44;156;138;landprov3180;x
3181;1;156;170;landprov3181;x
3182;170;153;202;landprov3182;x
3183;169;153;42;landprov3183;x
3184;130;153;154;landprov3184;x
3185;126;153;74;landprov3185;x
3186;87;153;186;landprov3186;x
3187;86;153;26;landprov3187;x
3188;47;153;138;landprov3188;x
3189;44;153;218;landprov3189;x
3190;43;153;58;landprov3190;x
3191;3;153;170;landprov3191;x
3192;132;150;154;landprov3192;x
3193;89;150;186;landprov3193;x
3194;88;150;26;landprov3194;x
3195;49;150;138;landprov3195;x
3196;46;150;218;landprov3196;x
3197;6;150;170;landprov3197;x
3198;5;150;10;landprov3198;x
3199;2;150;90;landprov3199;x
3200;175;147;202;landprov3200;x
3201;174;147;42;landprov3201;x
3202;134;147;154;landprov3202;x
3203;130;147;74;landprov3203;x
3204;91;147;186;landprov3204;x
3205;90;147;26;landprov3205;x
3206;51;147;138;landprov3206;x
3207;48;147;218;landprov3207;x
3208;47;147;58;landprov3208;x
3209;8;147;170;landprov3209;x
3210;7;147;10;landprov3210;x
3211;4;147;90;landprov3211;x
3212;177;144;202;landprov3212;x
3213;176;144;42;landprov3213;x
3214;133;144;74;landprov3214;x
3215;93;144;186;landprov3215;x
3216;92;144;26;landprov3216;x
3217;55;144;90;landprov3217;x
3218;50;144;218;landprov3218;x
3219;49;144;58;landprov3219;x
3220;10;144;170;landprov3220;x
3221;9;144;10;landprov3221;x
3222;6;144;90;landprov3222;x
3223;178;141;42;landprov3223;x
3224;135;141;74;landprov3224;x
3225;51;141;58;landprov3225;x
3226;8;141;90;landprov3226;x
3227;127;138;154;landprov3227;x
3228;84;138;186;landprov3228;x
3229;43;138;138;landprov3229;x
3230;0;138;170;landprov3230;x
3231;219;136;90;landprov3231;x
3232;169;135;202;landprov3232;x
3233;168;135;42;landprov3233;x
3234;129;135;154;landprov3234;x
3235;86;135;186;landprov3235;x
3236;85;135;26;landprov3236;x
3237;46;135;138;landprov3237;x
3238;43;135;218;landprov3238;x
3239;42;135;58;landprov3239;x
3240;1;135;10;landprov3240;x
3241;171;132;202;landprov3241;x
3242;170;132;42;landprov3242;x
3243;131;132;154;landprov3243;x
3244;127;132;74;landprov3244;x
3245;88;132;186;landprov3245;x
3246;87;132;26;landprov3246;x
3247;48;132;138;landprov3247;x
3248;45;132;218;landprov3248;x
3249;44;132;58;landprov3249;x
3250;5;132;170;landprov3250;x
3251;4;132;10;landprov3251;x
3252;1;132;90;landprov3252;x
3253;174;129;202;landprov3253;x
3254;173;129;42;landprov3254;x
3255;133;129;154;landprov3255;x
3256;90;129;186;landprov3256;x
3257;89;129;26;landprov3257;x
3258;50;129;138;landprov3258;x
3259;47;129;218;landprov3259;x
3260;46;129;58;landprov3260;x
3261;6;129;10;landprov3261;x
3262;3;129;90;landprov3262;x
3263;176;126;202;landprov3263;x
3264;175;126;42;landprov3264;x
3265;136;126;154;landprov3265;x
3266;132;126;74;landprov3266;x
3267;92;126;186;landprov3267;x
3268;91;126;26;landprov3268;x
3269;49;126;218;landprov3269;x
3270;48;126;58;landprov3270;x
3271;9;126;170;landprov3271;x
3272;8;126;10;landprov3272;x
3273;5;126;90;landprov3273;x
3274;177;123;42;landprov3274;x
3275;134;123;74;landprov3275;x
3276;94;123;26;landprov3276;x
3277;51;123;218;landprov3277;x
3278;50;123;58;landprov3278;x
3279;7;123;90;landprov3279;x
3280;126;120;154;landprov3280;x
3281;42;120;138;landprov3281;x
3282;9;120;90;landprov3282;x
3283;168;117;202;landprov3283;x
3284;84;117;26;landprov3284;x
3285;45;117;138;landprov3285;x
3286;1;117;170;landprov3286;x
3287;0;117;10;landprov3287;x
3288;170;114;202;landprov3288;x
3289;169;114;42;landprov3289;x
3290;130;114;154;landprov3290;x
3291;126;114;74;landprov3291;x
3292;87;114;186;landprov3292;x
3293;47;114;138;landprov3293;x
3294;44;114;218;landprov3294;x
3295;43;114;58;landprov3295;x
3296;4;114;170;landprov3296;x
3297;3;114;10;landprov3297;x
3298;0;114;90;landprov3298;x
3299;173;111;202;landprov3299;x
3300;132;111;154;landprov3300;x
3301;128;111;74;landprov3301;x
3302;89;111;186;landprov3302;x
3303;88;111;26;landprov3303;x
3304;49;111;138;landprov3304;x
3305;45;111;58;landprov3305;x
3306;6;111;170;landprov3306;x
3307;5;111;10;landprov3307;x
3308;2;111;90;landprov3308;x
3309;175;108;202;landprov3309;x
3310;174;108;42;landprov3310;x
3311;135;108;154;landprov3311;x
3312;131;108;74;landprov3312;x
3313;91;108;186;landprov3313;x
3314;90;108;26;landprov3314;x
3315;51;108;138;landprov3315;x
3316;48;108;218;landprov3316;x
